model,state_id,action,admissible,q_value
Vanilla Offline Actor-Critic,283,0,0,0.7173521518707275
Vanilla Offline Actor-Critic,283,1,0,0.7191833853721619
Vanilla Offline Actor-Critic,283,2,0,0.7252860069274902
Vanilla Offline Actor-Critic,283,3,0,0.718293309211731
Vanilla Offline Actor-Critic,283,4,0,0.7244852781295776
Vanilla Offline Actor-Critic,283,5,1,0.7153984308242798
Vanilla Offline Actor-Critic,283,6,0,0.7221620082855225
Vanilla Offline Actor-Critic,283,7,0,0.7225942611694336
Vanilla Offline Actor-Critic,283,8,0,0.7192864418029785
Vanilla Offline Actor-Critic,283,9,0,0.7208951711654663
Vanilla Offline Actor-Critic,283,10,1,0.7226812839508057
Vanilla Offline Actor-Critic,283,11,0,0.719689130783081
Vanilla Offline Actor-Critic,283,12,0,0.724990963935852
Vanilla Offline Actor-Critic,283,13,0,0.7248508334159851
Vanilla Offline Actor-Critic,283,14,0,0.7301098108291626
Vanilla Offline Actor-Critic,283,15,1,0.7225605249404907
Vanilla Offline Actor-Critic,283,16,0,0.7263429760932922
Vanilla Offline Actor-Critic,283,17,0,0.7208614945411682
Vanilla Offline Actor-Critic,283,18,0,0.719876229763031
Vanilla Offline Actor-Critic,283,19,0,0.7247673869132996
Vanilla Offline Actor-Critic,283,20,1,0.7264912128448486
Vanilla Offline Actor-Critic,283,21,0,0.7236428260803223
Vanilla Offline Actor-Critic,283,22,0,0.7206028699874878
Vanilla Offline Actor-Critic,283,23,0,0.7240353226661682
Vanilla Offline Actor-Critic,283,24,0,0.7155555486679077
Vanilla Offline Actor-Critic,557,0,1,0.7734279632568359
Vanilla Offline Actor-Critic,557,1,0,0.7650675177574158
Vanilla Offline Actor-Critic,557,2,0,0.769936203956604
Vanilla Offline Actor-Critic,557,3,0,0.7723516225814819
Vanilla Offline Actor-Critic,557,4,0,0.7702744007110596
Vanilla Offline Actor-Critic,557,5,0,0.7748730182647705
Vanilla Offline Actor-Critic,557,6,0,0.7634672522544861
Vanilla Offline Actor-Critic,557,7,0,0.7745625376701355
Vanilla Offline Actor-Critic,557,8,0,0.7762062549591064
Vanilla Offline Actor-Critic,557,9,0,0.7729833722114563
Vanilla Offline Actor-Critic,557,10,0,0.7673259377479553
Vanilla Offline Actor-Critic,557,11,0,0.7778970003128052
Vanilla Offline Actor-Critic,557,12,0,0.7718675136566162
Vanilla Offline Actor-Critic,557,13,0,0.7695284485816956
Vanilla Offline Actor-Critic,557,14,0,0.7659718990325928
Vanilla Offline Actor-Critic,557,15,0,0.7724799513816833
Vanilla Offline Actor-Critic,557,16,0,0.7626237273216248
Vanilla Offline Actor-Critic,557,17,0,0.7719493508338928
Vanilla Offline Actor-Critic,557,18,0,0.7804064750671387
Vanilla Offline Actor-Critic,557,19,0,0.7809469103813171
Vanilla Offline Actor-Critic,557,20,0,0.7757872343063354
Vanilla Offline Actor-Critic,557,21,0,0.771260678768158
Vanilla Offline Actor-Critic,557,22,0,0.7799854278564453
Vanilla Offline Actor-Critic,557,23,0,0.774107038974762
Vanilla Offline Actor-Critic,557,24,0,0.7719197869300842
Vanilla Offline Actor-Critic,559,0,1,0.8153526782989502
Vanilla Offline Actor-Critic,559,1,0,0.818866491317749
Vanilla Offline Actor-Critic,559,2,0,0.8149825930595398
Vanilla Offline Actor-Critic,559,3,0,0.8079238533973694
Vanilla Offline Actor-Critic,559,4,0,0.8119593262672424
Vanilla Offline Actor-Critic,559,5,0,0.8088151812553406
Vanilla Offline Actor-Critic,559,6,0,0.8127936720848083
Vanilla Offline Actor-Critic,559,7,0,0.8083236813545227
Vanilla Offline Actor-Critic,559,8,0,0.8122082948684692
Vanilla Offline Actor-Critic,559,9,0,0.8106263279914856
Vanilla Offline Actor-Critic,559,10,0,0.8129587173461914
Vanilla Offline Actor-Critic,559,11,0,0.8102225065231323
Vanilla Offline Actor-Critic,559,12,0,0.8146610260009766
Vanilla Offline Actor-Critic,559,13,0,0.8159609436988831
Vanilla Offline Actor-Critic,559,14,0,0.8133621215820312
Vanilla Offline Actor-Critic,559,15,0,0.8197406530380249
Vanilla Offline Actor-Critic,559,16,0,0.810300350189209
Vanilla Offline Actor-Critic,559,17,0,0.8124843835830688
Vanilla Offline Actor-Critic,559,18,0,0.8112327456474304
Vanilla Offline Actor-Critic,559,19,0,0.8124066591262817
Vanilla Offline Actor-Critic,559,20,0,0.8131951689720154
Vanilla Offline Actor-Critic,559,21,0,0.8138344287872314
Vanilla Offline Actor-Critic,559,22,0,0.8113442659378052
Vanilla Offline Actor-Critic,559,23,0,0.8111268877983093
Vanilla Offline Actor-Critic,559,24,0,0.8121347427368164
LAADAN-AC,357,0,1,0.5895474553108215
LAADAN-AC,357,1,0,0.4348832666873932
LAADAN-AC,357,2,0,0.4109441339969635
LAADAN-AC,357,3,0,0.3402089476585388
LAADAN-AC,357,4,0,0.31776002049446106
LAADAN-AC,357,5,0,0.704874575138092
LAADAN-AC,357,6,0,0.5204731822013855
LAADAN-AC,357,7,0,0.4435087740421295
LAADAN-AC,357,8,0,0.49286431074142456
LAADAN-AC,357,9,0,0.3449888527393341
LAADAN-AC,357,10,0,0.595901370048523
LAADAN-AC,357,11,0,0.5336029529571533
LAADAN-AC,357,12,0,0.5716574788093567
LAADAN-AC,357,13,0,0.48429447412490845
LAADAN-AC,357,14,0,0.4325425922870636
LAADAN-AC,357,15,0,0.6051959991455078
LAADAN-AC,357,16,0,0.5531026721000671
LAADAN-AC,357,17,0,0.5311962962150574
LAADAN-AC,357,18,0,0.5358369946479797
LAADAN-AC,357,19,0,0.5122350454330444
LAADAN-AC,357,20,0,0.6169849038124084
LAADAN-AC,357,21,0,0.48557791113853455
LAADAN-AC,357,22,0,0.52312833070755
LAADAN-AC,357,23,0,0.47812700271606445
LAADAN-AC,357,24,0,0.43683841824531555
LAADAN-AC,287,0,1,0.7706277966499329
LAADAN-AC,287,1,0,0.4748556911945343
LAADAN-AC,287,2,0,0.45595017075538635
LAADAN-AC,287,3,0,0.4018131196498871
LAADAN-AC,287,4,0,0.3498785197734833
LAADAN-AC,287,5,0,0.6963901519775391
LAADAN-AC,287,6,0,0.5368173122406006
LAADAN-AC,287,7,0,0.4970988929271698
LAADAN-AC,287,8,0,0.5161243677139282
LAADAN-AC,287,9,0,0.4077005088329315
LAADAN-AC,287,10,0,0.5986499786376953
LAADAN-AC,287,11,0,0.6114016175270081
LAADAN-AC,287,12,0,0.5784419775009155
LAADAN-AC,287,13,0,0.47439563274383545
LAADAN-AC,287,14,0,0.45409122109413147
LAADAN-AC,287,15,0,0.6379148364067078
LAADAN-AC,287,16,0,0.5332595705986023
LAADAN-AC,287,17,0,0.5726062059402466
LAADAN-AC,287,18,0,0.590628981590271
LAADAN-AC,287,19,0,0.5778443813323975
LAADAN-AC,287,20,0,0.6323925852775574
LAADAN-AC,287,21,0,0.5216141939163208
LAADAN-AC,287,22,0,0.5833478569984436
LAADAN-AC,287,23,0,0.48574298620224
LAADAN-AC,287,24,0,0.4813944399356842
LAADAN-AC,554,0,1,0.6887423992156982
LAADAN-AC,554,1,0,0.5316672921180725
LAADAN-AC,554,2,0,0.40106332302093506
LAADAN-AC,554,3,0,0.45345595479011536
LAADAN-AC,554,4,0,0.47555142641067505
LAADAN-AC,554,5,0,0.8340145349502563
LAADAN-AC,554,6,0,0.6596572399139404
LAADAN-AC,554,7,0,0.6297887563705444
LAADAN-AC,554,8,0,0.6811797022819519
LAADAN-AC,554,9,0,0.4266859292984009
LAADAN-AC,554,10,0,0.8413397073745728
LAADAN-AC,554,11,0,0.6763380169868469
LAADAN-AC,554,12,0,0.6275261640548706
LAADAN-AC,554,13,0,0.6345247030258179
LAADAN-AC,554,14,0,0.6533121466636658
LAADAN-AC,554,15,0,0.6771866083145142
LAADAN-AC,554,16,0,0.6593687534332275
LAADAN-AC,554,17,0,0.6586543917655945
LAADAN-AC,554,18,0,0.6048245429992676
LAADAN-AC,554,19,0,0.6671034693717957
LAADAN-AC,554,20,0,0.6598753333091736
LAADAN-AC,554,21,0,0.6261840462684631
LAADAN-AC,554,22,0,0.6640772223472595
LAADAN-AC,554,23,0,0.7067140340805054
LAADAN-AC,554,24,0,0.6487317681312561
LAADAN-AC,285,0,0,0.6343949437141418
LAADAN-AC,285,1,0,0.4177040755748749
LAADAN-AC,285,2,0,0.37692975997924805
LAADAN-AC,285,3,0,0.39172685146331787
LAADAN-AC,285,4,0,0.3208017945289612
LAADAN-AC,285,5,0,0.7362698316574097
LAADAN-AC,285,6,0,0.7040804624557495
LAADAN-AC,285,7,0,0.7294461727142334
LAADAN-AC,285,8,0,0.6900207996368408
LAADAN-AC,285,9,0,0.5363144278526306
LAADAN-AC,285,10,1,0.7543938159942627
LAADAN-AC,285,11,0,0.7819430232048035
LAADAN-AC,285,12,0,0.7862553596496582
LAADAN-AC,285,13,0,0.6738187074661255
LAADAN-AC,285,14,0,0.7658100128173828
LAADAN-AC,285,15,1,0.9084101915359497
LAADAN-AC,285,16,0,0.8095905780792236
LAADAN-AC,285,17,0,0.8069964051246643
LAADAN-AC,285,18,0,0.8019405007362366
LAADAN-AC,285,19,0,0.7468006014823914
LAADAN-AC,285,20,1,1.1133471727371216
LAADAN-AC,285,21,0,0.7954728007316589
LAADAN-AC,285,22,0,0.8239967226982117
LAADAN-AC,285,23,0,0.8000580072402954
LAADAN-AC,285,24,0,0.7666985988616943
LAADAN-AC,284,0,0,0.6152793765068054
LAADAN-AC,284,1,0,0.4524189531803131
LAADAN-AC,284,2,0,0.3773190379142761
LAADAN-AC,284,3,0,0.41229918599128723
LAADAN-AC,284,4,0,0.35800936818122864
LAADAN-AC,284,5,1,0.790971040725708
LAADAN-AC,284,6,0,0.6598104238510132
LAADAN-AC,284,7,0,0.6358227729797363
LAADAN-AC,284,8,0,0.6246736645698547
LAADAN-AC,284,9,0,0.42704644799232483
LAADAN-AC,284,10,1,0.8047608137130737
LAADAN-AC,284,11,0,0.6839987635612488
LAADAN-AC,284,12,0,0.6699158549308777
LAADAN-AC,284,13,0,0.6218757033348083
LAADAN-AC,284,14,0,0.6324080228805542
LAADAN-AC,284,15,1,0.7512902617454529
LAADAN-AC,284,16,0,0.686001181602478
LAADAN-AC,284,17,0,0.6635757088661194
LAADAN-AC,284,18,0,0.6230167746543884
LAADAN-AC,284,19,0,0.6138389706611633
LAADAN-AC,284,20,1,0.6777934432029724
LAADAN-AC,284,21,0,0.6396041512489319
LAADAN-AC,284,22,0,0.6813871264457703
LAADAN-AC,284,23,0,0.6795287132263184
LAADAN-AC,284,24,0,0.6722779273986816
LAADAN-AC,283,0,0,0.6477192640304565
LAADAN-AC,283,1,0,0.40964359045028687
LAADAN-AC,283,2,0,0.31416788697242737
LAADAN-AC,283,3,0,0.36051398515701294
LAADAN-AC,283,4,0,0.3008873760700226
LAADAN-AC,283,5,1,0.7354934811592102
LAADAN-AC,283,6,0,0.5839821100234985
LAADAN-AC,283,7,0,0.5252227783203125
LAADAN-AC,283,8,0,0.5422462224960327
LAADAN-AC,283,9,0,0.3356866240501404
LAADAN-AC,283,10,1,0.8201268315315247
LAADAN-AC,283,11,0,0.5976860523223877
LAADAN-AC,283,12,0,0.5730258226394653
LAADAN-AC,283,13,0,0.5166844129562378
LAADAN-AC,283,14,0,0.49430766701698303
LAADAN-AC,283,15,1,0.6320768594741821
LAADAN-AC,283,16,0,0.5518748760223389
LAADAN-AC,283,17,0,0.56501704454422
LAADAN-AC,283,18,0,0.534085214138031
LAADAN-AC,283,19,0,0.5603540539741516
LAADAN-AC,283,20,1,0.5863288640975952
LAADAN-AC,283,21,0,0.5236793160438538
LAADAN-AC,283,22,0,0.5598116517066956
LAADAN-AC,283,23,0,0.6226012110710144
LAADAN-AC,283,24,0,0.5806429386138916
LAADAN-AC,557,0,1,0.665602445602417
LAADAN-AC,557,1,0,0.3962668776512146
LAADAN-AC,557,2,0,0.36360546946525574
LAADAN-AC,557,3,0,0.2793346643447876
LAADAN-AC,557,4,0,0.22476132214069366
LAADAN-AC,557,5,0,0.6668365597724915
LAADAN-AC,557,6,0,0.5243871212005615
LAADAN-AC,557,7,0,0.41056352853775024
LAADAN-AC,557,8,0,0.4580506384372711
LAADAN-AC,557,9,0,0.36433470249176025
LAADAN-AC,557,10,0,0.5637444257736206
LAADAN-AC,557,11,0,0.507022500038147
LAADAN-AC,557,12,0,0.5755006670951843
LAADAN-AC,557,13,0,0.39246413111686707
LAADAN-AC,557,14,0,0.3718811571598053
LAADAN-AC,557,15,0,0.5242401361465454
LAADAN-AC,557,16,0,0.5085363388061523
LAADAN-AC,557,17,0,0.5515764951705933
LAADAN-AC,557,18,0,0.5259297490119934
LAADAN-AC,557,19,0,0.4798620343208313
LAADAN-AC,557,20,0,0.6697180271148682
LAADAN-AC,557,21,0,0.40961363911628723
LAADAN-AC,557,22,0,0.4925467073917389
LAADAN-AC,557,23,0,0.40394195914268494
LAADAN-AC,557,24,0,0.36310848593711853
LAADAN-AC,559,0,1,0.7256238460540771
LAADAN-AC,559,1,0,0.4083799123764038
LAADAN-AC,559,2,0,0.3944641053676605
LAADAN-AC,559,3,0,0.325630247592926
LAADAN-AC,559,4,0,0.2597716450691223
LAADAN-AC,559,5,0,0.7015373706817627
LAADAN-AC,559,6,0,0.5917056798934937
LAADAN-AC,559,7,0,0.4801655411720276
LAADAN-AC,559,8,0,0.5338356494903564
LAADAN-AC,559,9,0,0.37149715423583984
LAADAN-AC,559,10,0,0.6397349238395691
LAADAN-AC,559,11,0,0.6079985499382019
LAADAN-AC,559,12,0,0.5513355135917664
LAADAN-AC,559,13,0,0.488834023475647
LAADAN-AC,559,14,0,0.5108343362808228
LAADAN-AC,559,15,0,0.5738359093666077
LAADAN-AC,559,16,0,0.5530708432197571
LAADAN-AC,559,17,0,0.6013319492340088
LAADAN-AC,559,18,0,0.5552958846092224
LAADAN-AC,559,19,0,0.5657505989074707
LAADAN-AC,559,20,0,0.6163470149040222
LAADAN-AC,559,21,0,0.5189371109008789
LAADAN-AC,559,22,0,0.6115784049034119
LAADAN-AC,559,23,0,0.5732323527336121
LAADAN-AC,559,24,0,0.541428804397583
Post-hoc Masked VOAC,357,0,1,0.7030096054077148
Post-hoc Masked VOAC,357,1,0,0.7017365097999573
Post-hoc Masked VOAC,357,2,0,0.7024458050727844
Post-hoc Masked VOAC,357,3,0,0.6990610957145691
Post-hoc Masked VOAC,357,4,0,0.698927104473114
Post-hoc Masked VOAC,357,5,0,0.7066207528114319
Post-hoc Masked VOAC,357,6,0,0.7023637890815735
Post-hoc Masked VOAC,357,7,0,0.7026188373565674
Post-hoc Masked VOAC,357,8,0,0.7050014138221741
Post-hoc Masked VOAC,357,9,0,0.7061851024627686
Post-hoc Masked VOAC,357,10,0,0.7104325890541077
Post-hoc Masked VOAC,357,11,0,0.704917848110199
Post-hoc Masked VOAC,357,12,0,0.7110558748245239
Post-hoc Masked VOAC,357,13,0,0.7008349299430847
Post-hoc Masked VOAC,357,14,0,0.7046171426773071
Post-hoc Masked VOAC,357,15,0,0.7027214169502258
Post-hoc Masked VOAC,357,16,0,0.7014600038528442
Post-hoc Masked VOAC,357,17,0,0.7073426842689514
Post-hoc Masked VOAC,357,18,0,0.6998152136802673
Post-hoc Masked VOAC,357,19,0,0.7115183472633362
Post-hoc Masked VOAC,357,20,0,0.7103127241134644
Post-hoc Masked VOAC,357,21,0,0.703389585018158
Post-hoc Masked VOAC,357,22,0,0.7024214267730713
Post-hoc Masked VOAC,357,23,0,0.7080812454223633
Post-hoc Masked VOAC,357,24,0,0.7049650549888611
Post-hoc Masked VOAC,287,0,1,0.8353967666625977
Post-hoc Masked VOAC,287,1,0,0.8360275626182556
Post-hoc Masked VOAC,287,2,0,0.8395251631736755
Post-hoc Masked VOAC,287,3,0,0.8374602198600769
Post-hoc Masked VOAC,287,4,0,0.8328903913497925
Post-hoc Masked VOAC,287,5,0,0.8372475504875183
Post-hoc Masked VOAC,287,6,0,0.8329309821128845
Post-hoc Masked VOAC,287,7,0,0.8367094397544861
Post-hoc Masked VOAC,287,8,0,0.8382386565208435
Post-hoc Masked VOAC,287,9,0,0.8389894962310791
Post-hoc Masked VOAC,287,10,0,0.8376594185829163
Post-hoc Masked VOAC,287,11,0,0.8308084011077881
Post-hoc Masked VOAC,287,12,0,0.8356883525848389
Post-hoc Masked VOAC,287,13,0,0.8365488052368164
Post-hoc Masked VOAC,287,14,0,0.8396496772766113
Post-hoc Masked VOAC,287,15,0,0.8372779488563538
Post-hoc Masked VOAC,287,16,0,0.8406921029090881
Post-hoc Masked VOAC,287,17,0,0.8361926078796387
Post-hoc Masked VOAC,287,18,0,0.8318968415260315
Post-hoc Masked VOAC,287,19,0,0.8375934362411499
Post-hoc Masked VOAC,287,20,0,0.8348820805549622
Post-hoc Masked VOAC,287,21,0,0.8394262790679932
Post-hoc Masked VOAC,287,22,0,0.8323337435722351
Post-hoc Masked VOAC,287,23,0,0.8349822163581848
Post-hoc Masked VOAC,287,24,0,0.8342273831367493
Post-hoc Masked VOAC,554,0,1,0.8590099811553955
Post-hoc Masked VOAC,554,1,0,0.8540215492248535
Post-hoc Masked VOAC,554,2,0,0.8556687831878662
Post-hoc Masked VOAC,554,3,0,0.8535491228103638
Post-hoc Masked VOAC,554,4,0,0.8560858368873596
Post-hoc Masked VOAC,554,5,0,0.8481319546699524
Post-hoc Masked VOAC,554,6,0,0.8465756773948669
Post-hoc Masked VOAC,554,7,0,0.8519445061683655
Post-hoc Masked VOAC,554,8,0,0.8565223217010498
Post-hoc Masked VOAC,554,9,0,0.8481462001800537
Post-hoc Masked VOAC,554,10,0,0.8518624901771545
Post-hoc Masked VOAC,554,11,0,0.8571702837944031
Post-hoc Masked VOAC,554,12,0,0.8539178371429443
Post-hoc Masked VOAC,554,13,0,0.8535784482955933
Post-hoc Masked VOAC,554,14,0,0.8532063961029053
Post-hoc Masked VOAC,554,15,0,0.8588207960128784
Post-hoc Masked VOAC,554,16,0,0.8512170314788818
Post-hoc Masked VOAC,554,17,0,0.852027177810669
Post-hoc Masked VOAC,554,18,0,0.8490564227104187
Post-hoc Masked VOAC,554,19,0,0.8531222343444824
Post-hoc Masked VOAC,554,20,0,0.8599754571914673
Post-hoc Masked VOAC,554,21,0,0.856708288192749
Post-hoc Masked VOAC,554,22,0,0.8511012196540833
Post-hoc Masked VOAC,554,23,0,0.8524825572967529
Post-hoc Masked VOAC,554,24,0,0.8593394160270691
Post-hoc Masked VOAC,285,0,0,0.8608635067939758
Post-hoc Masked VOAC,285,1,0,0.861902117729187
Post-hoc Masked VOAC,285,2,0,0.8532410264015198
Post-hoc Masked VOAC,285,3,0,0.8564574122428894
Post-hoc Masked VOAC,285,4,0,0.8604950904846191
Post-hoc Masked VOAC,285,5,0,0.8675734400749207
Post-hoc Masked VOAC,285,6,0,0.8602024912834167
Post-hoc Masked VOAC,285,7,0,0.858393669128418
Post-hoc Masked VOAC,285,8,0,0.8559658527374268
Post-hoc Masked VOAC,285,9,0,0.8587058782577515
Post-hoc Masked VOAC,285,10,1,0.8571958541870117
Post-hoc Masked VOAC,285,11,0,0.8644003868103027
Post-hoc Masked VOAC,285,12,0,0.8564398288726807
Post-hoc Masked VOAC,285,13,0,0.8579992651939392
Post-hoc Masked VOAC,285,14,0,0.8619174361228943
Post-hoc Masked VOAC,285,15,1,0.8577316403388977
Post-hoc Masked VOAC,285,16,0,0.855868935585022
Post-hoc Masked VOAC,285,17,0,0.8624340891838074
Post-hoc Masked VOAC,285,18,0,0.8529528379440308
Post-hoc Masked VOAC,285,19,0,0.8579492568969727
Post-hoc Masked VOAC,285,20,1,0.8511779308319092
Post-hoc Masked VOAC,285,21,0,0.8582125306129456
Post-hoc Masked VOAC,285,22,0,0.8620992302894592
Post-hoc Masked VOAC,285,23,0,0.859506368637085
Post-hoc Masked VOAC,285,24,0,0.8560843467712402
Post-hoc Masked VOAC,284,0,0,0.839047908782959
Post-hoc Masked VOAC,284,1,0,0.8423954844474792
Post-hoc Masked VOAC,284,2,0,0.845531165599823
Post-hoc Masked VOAC,284,3,0,0.8363280892372131
Post-hoc Masked VOAC,284,4,0,0.8415214419364929
Post-hoc Masked VOAC,284,5,1,0.8411028981208801
Post-hoc Masked VOAC,284,6,0,0.8443928956985474
Post-hoc Masked VOAC,284,7,0,0.8387906551361084
Post-hoc Masked VOAC,284,8,0,0.839002251625061
Post-hoc Masked VOAC,284,9,0,0.8411811590194702
Post-hoc Masked VOAC,284,10,1,0.8387347459793091
Post-hoc Masked VOAC,284,11,0,0.8386521339416504
Post-hoc Masked VOAC,284,12,0,0.8423845767974854
Post-hoc Masked VOAC,284,13,0,0.8437256217002869
Post-hoc Masked VOAC,284,14,0,0.8428454399108887
Post-hoc Masked VOAC,284,15,1,0.8398423790931702
Post-hoc Masked VOAC,284,16,0,0.8427953720092773
Post-hoc Masked VOAC,284,17,0,0.8417043685913086
Post-hoc Masked VOAC,284,18,0,0.8407611846923828
Post-hoc Masked VOAC,284,19,0,0.8358953595161438
Post-hoc Masked VOAC,284,20,1,0.8406156301498413
Post-hoc Masked VOAC,284,21,0,0.8404060006141663
Post-hoc Masked VOAC,284,22,0,0.8388966917991638
Post-hoc Masked VOAC,284,23,0,0.8363697528839111
Post-hoc Masked VOAC,284,24,0,0.8344525098800659
Post-hoc Masked VOAC,283,0,0,0.7173521518707275
Post-hoc Masked VOAC,283,1,0,0.7191833853721619
Post-hoc Masked VOAC,283,2,0,0.7252860069274902
Post-hoc Masked VOAC,283,3,0,0.718293309211731
Post-hoc Masked VOAC,283,4,0,0.7244852781295776
Post-hoc Masked VOAC,283,5,1,0.7153984308242798
Post-hoc Masked VOAC,283,6,0,0.7221620082855225
Post-hoc Masked VOAC,283,7,0,0.7225942611694336
Post-hoc Masked VOAC,283,8,0,0.7192864418029785
Post-hoc Masked VOAC,283,9,0,0.7208951711654663
Post-hoc Masked VOAC,283,10,1,0.7226812839508057
Post-hoc Masked VOAC,283,11,0,0.719689130783081
Post-hoc Masked VOAC,283,12,0,0.724990963935852
Post-hoc Masked VOAC,283,13,0,0.7248508334159851
Post-hoc Masked VOAC,283,14,0,0.7301098108291626
Post-hoc Masked VOAC,283,15,1,0.7225605249404907
Post-hoc Masked VOAC,283,16,0,0.7263429760932922
Post-hoc Masked VOAC,283,17,0,0.7208614945411682
Post-hoc Masked VOAC,283,18,0,0.719876229763031
Post-hoc Masked VOAC,283,19,0,0.7247673869132996
Post-hoc Masked VOAC,283,20,1,0.7264912128448486
Post-hoc Masked VOAC,283,21,0,0.7236428260803223
Post-hoc Masked VOAC,283,22,0,0.7206028699874878
Post-hoc Masked VOAC,283,23,0,0.7240353226661682
Post-hoc Masked VOAC,283,24,0,0.7155555486679077
Post-hoc Masked VOAC,557,0,1,0.7734279632568359
Post-hoc Masked VOAC,557,1,0,0.7650675177574158
Post-hoc Masked VOAC,557,2,0,0.769936203956604
Post-hoc Masked VOAC,557,3,0,0.7723516225814819
Post-hoc Masked VOAC,557,4,0,0.7702744007110596
Post-hoc Masked VOAC,557,5,0,0.7748730182647705
Post-hoc Masked VOAC,557,6,0,0.7634672522544861
Post-hoc Masked VOAC,557,7,0,0.7745625376701355
Post-hoc Masked VOAC,557,8,0,0.7762062549591064
Post-hoc Masked VOAC,557,9,0,0.7729833722114563
Post-hoc Masked VOAC,557,10,0,0.7673259377479553
Post-hoc Masked VOAC,557,11,0,0.7778970003128052
Post-hoc Masked VOAC,557,12,0,0.7718675136566162
Post-hoc Masked VOAC,557,13,0,0.7695284485816956
Post-hoc Masked VOAC,557,14,0,0.7659718990325928
Post-hoc Masked VOAC,557,15,0,0.7724799513816833
Post-hoc Masked VOAC,557,16,0,0.7626237273216248
Post-hoc Masked VOAC,557,17,0,0.7719493508338928
Post-hoc Masked VOAC,557,18,0,0.7804064750671387
Post-hoc Masked VOAC,557,19,0,0.7809469103813171
Post-hoc Masked VOAC,557,20,0,0.7757872343063354
Post-hoc Masked VOAC,557,21,0,0.771260678768158
Post-hoc Masked VOAC,557,22,0,0.7799854278564453
Post-hoc Masked VOAC,557,23,0,0.774107038974762
Post-hoc Masked VOAC,557,24,0,0.7719197869300842
Post-hoc Masked VOAC,559,0,1,0.8153526782989502
Post-hoc Masked VOAC,559,1,0,0.818866491317749
Post-hoc Masked VOAC,559,2,0,0.8149825930595398
Post-hoc Masked VOAC,559,3,0,0.8079238533973694
Post-hoc Masked VOAC,559,4,0,0.8119593262672424
Post-hoc Masked VOAC,559,5,0,0.8088151812553406
Post-hoc Masked VOAC,559,6,0,0.8127936720848083
Post-hoc Masked VOAC,559,7,0,0.8083236813545227
Post-hoc Masked VOAC,559,8,0,0.8122082948684692
Post-hoc Masked VOAC,559,9,0,0.8106263279914856
Post-hoc Masked VOAC,559,10,0,0.8129587173461914
Post-hoc Masked VOAC,559,11,0,0.8102225065231323
Post-hoc Masked VOAC,559,12,0,0.8146610260009766
Post-hoc Masked VOAC,559,13,0,0.8159609436988831
Post-hoc Masked VOAC,559,14,0,0.8133621215820312
Post-hoc Masked VOAC,559,15,0,0.8197406530380249
Post-hoc Masked VOAC,559,16,0,0.810300350189209
Post-hoc Masked VOAC,559,17,0,0.8124843835830688
Post-hoc Masked VOAC,559,18,0,0.8112327456474304
Post-hoc Masked VOAC,559,19,0,0.8124066591262817
Post-hoc Masked VOAC,559,20,0,0.8131951689720154
Post-hoc Masked VOAC,559,21,0,0.8138344287872314
Post-hoc Masked VOAC,559,22,0,0.8113442659378052
Post-hoc Masked VOAC,559,23,0,0.8111268877983093
Post-hoc Masked VOAC,559,24,0,0.8121347427368164
